ここは　私が家なんですよ,食事の時、つい、食べ過ぎてしまうことは、ありませんか？,はい　そうですね 美味しいとついつい いっぱい食べてしまいますね,はい/そうですね/美味しい/食べる,味/美味しい,null,null,
はい　そうですね 美味しいとついつい いっぱい食べてしまいますね,笑っていいとも、終わっちゃいましたね。,笑っていいとも好きだったんですか,笑う/好き,笑う/好き,null,null,
お正月にありますね,お子さんはいますか？みなさん大きくなりましたか？,みんな大きくなりましたみな お父さんお母さんになってます,みんな/大きい/なる/みな/お父さん/お母さん/なる,null,大きい,null,
あい　もうしましたね,誰か掃除してくれないかなぁって思うことありませんか？,自分でやった方が綺麗ですので自分でやります,自分/やる/綺麗/自分/やる,奇麗/綺麗,null,null,
自分でやった方が綺麗ですので自分でやります,将棋や囲碁のような、ゲームに強くなるには、どうしたらいいんだろう。,あんまりやらないのでわからないけど やっぱり一生懸命勉強すればいいのかな,やる#ない/わかる#ない/一生懸命/勉強/する/いい,易易/良い/善い/好い/懸命,null,null,
あんまりやらないのでわからないけど やっぱり一生懸命勉強すればいいのかな,勉強はしますか？,そうですね勉強した方がいいですね,勉強/する/いい,易易/良い/善い/好い,null,null,
とんでもないです,時々、絵画の特別展をやっていますよね。見に行ったりしますか？,あまり遠くでなければ見に行きます 見るの好きなんです,遠い/見る/行く/見る/好き,好き,null,null,
ありますよ　これから水曜日の午後練習に行きます,掃除機ロボット、知ってますか？使ってみたいですか？,そうですね　あれば便利なみたいですね 一人でうごいてくれるんで,そうですね/ある/便利/一/うごく,便利,null,null,
はい　私も食べます,もう一度話しかけてください,わかめはいいですね 体にね,わかめ/いい/体,易易/良い/善い/好い,null,null,
今日は自転車で来ました,自転車は便利だけど、事故も多いから、気をつけて行かないと。,そうですね 一緒懸命 気をつけてます,そうですね/一緒/懸命/気/つける,懸命,null,null,
必ず持って行ってます,旅行などに行って、枕が変わって眠れないことってありますか？,そうですね 若い時は眠れなかったんです でも今は,そうですね/若い/眠れる#ない/今,若い,null,null,
そうですね 若い時は眠れなかったんです でも今は,そうですよね．わたしもそう思います,私はそうですか ほめてあげてるんですよ,私/ほめる,褒める/誉める,null,p,
私はそうですか ほめてあげてるんですよ,私は好きですか？,はい　私好きです,はい/私/好き,好き,null,null,
知ってます　やってますよ,何か特技は、ありますか？,残念でした　特技はありません,残念/特技/ある#ん,特技,残念,n,
はいわたしもたまに作ります,懐中電灯って用意していますか？いざというときに電池が切れて困ることってありますよね。,そうですね突然停電なった時は やっぱり懐中電灯必要ですから電池がきれないようにときどきキ見た方がいいですね,停電/なる/懐中/電灯/必要/電池/きれる#ない/キ/見る/いい,易易/良い/善い/好い/要/必要,null,p,
そうですね突然停電なった時は やっぱり懐中電灯必要ですから電池がきれないようにときどきキ見た方がいいですね,停電は好きですか？,嫌いです　でも仕方がない時は仕方がないですもんね,嫌い/仕方/ない/仕方/ない,null,嫌/嫌い,null,
嫌いです　でも仕方がない時は仕方がないですもんね,バイオリンの音って好きだなぁ。,そうですか あまりきく機会ないんだよね,きく/機会/ない,機会,null,null,
ん　もう　知らないです,桃はおいしいですよね,桃がおいしい季節ですね 大好きですけど,桃/おいしい/季節/大好き,好き/大好き/美味しい,null,null,
桃がおいしい季節ですね 大好きですけど,兄弟っていいなぁと思うことは、ありますか？,それはありますねー兄弟は一番大切ですよ,それ/ある/兄弟/一番/大切,大切,null,null,
兄弟は親族です,お台場は知っていますか？,行ったことないんですよ お台場って楽しいですか,行く/ない/台場/楽しい,楽しい,null,null,
私も見てます,最近、オール電化の家がおおくなりましたね。ガスをやめて、全部電気にしたいと思いますか？,停電があるときに困るかな やっぱり電気とガスと両方,停電/ある/困る/電気/ガス/両方,null,困る,null,
停電があるときに困るかな やっぱり電気とガスと両方,コーヒーと紅茶、どちらが好きですか？,コーヒーが好きです でも砂糖もミルクも入れますよ,コーヒー/好き/砂糖/ミルク/入れる,好き/入れる/容れる,null,null,
コーヒーが好きです でも砂糖もミルクも入れますよ,服に、こだわりは、ありますか？,特にこだわらないんだけど あまり派手めてないものが好きですね,こだわる#ない/派手め#ない/好き,好き,null,null,
そうですね 誕生日とか父の日 母の日に皆があつまってくれます,宝くじを買ったことはありますか？あたったことありますか？,買ったことありますけど当たったこともありません,買う/ある/当たる/ある#ん,買う/当たる,当たる,p,
買ったことありますけど当たったこともありません,胃の痛いことがないので、おかげさまで、まだ消化器の病気はありません。,あら　いいですねぇ 私もないんですよ,あら/いい/私/ない,易易/良い/善い/好い,null,null,
あら　いいですねぇ 私もないんですよ,私は哲学の概念ですか？,哲学は難しいですね,哲学/難しい,null,難しい,null,
